Timestamp|Steering|SteeringSpeed|Throttle|Brake|BrakeIntensity|SteeringSensor
1773316528.5567682||||None||13
1773316528.6568933||||None||13
1773316528.7570138||||None||13
1773316528.8571196||||None||13
1773316528.9572465||||None||13
1773316529.0573664||||None||13
1773316529.157619||||None||13
1773316529.2577496||||None||13
1773316529.3578732||||None||13
1773316529.4580069||||None||13
1773316529.5581155||||None||13
1773316529.6582189||||None||13
1773316529.758317||||None||13
1773316529.8584325||||None||13
1773316529.958497||||None||13
1773316530.0585887||||None||13
1773316530.1586852||||None||13
1773316530.2587924||||None||13
1773316530.3589115||||None||13
1773316530.4590394||||None||13
1773316530.5591755||||None||13
1773316530.6592863||||None||13
1773316530.7593944||||None||13
1773316530.8595197||||None||13
1773316530.9596155||||None||13
1773316531.059707||||None||13
1773316531.1598046||||None||13
1773316531.259907||||None||13
1773316531.3600125||||None||13
1773316531.4601114||||None||13
1773316531.5602186||||None||13
1773316531.6603358||||None||13
1773316531.7605677||||None||13
1773316531.8606718||||None||13
1773316531.9607697||||None||13
1773316532.060884||||None||13
1773316532.1610134||||None||13
1773316532.2611213||||None||13
1773316532.3612304||||None||13
1773316532.4613333||||None||13
1773316532.5614398||||None||13
1773316532.661573||||None||13
1773316532.7616792||||None||13
1773316532.861819||||None||13
1773316532.9619663||||None||13
1773316533.0621128||||None||13
1773316533.1622424||||None||13
1773316533.2624128||||None||13
1773316533.3626142||||None||13
1773316533.462778||||None||13
1773316533.5629382||||None||13
1773316533.6630695||||None||13
1773316533.7632072||||None||13
1773316533.8633485||||None||13
1773316533.963652||||None||13
1773316534.0638318||||None||13
1773316534.1639872||||None||13
1773316534.2641876||||None||13
1773316534.3643968||||None||13
1773316534.4646||||None||13
1773316534.5647647||||None||13
1773316534.6649437||||None||13
1773316534.7651124||||None||13
1773316534.8652532||||None||13
1773316534.9653819||||None||13
1773316535.065485||||None||13
1773316535.1655967||||None||13
1773316535.2657065||||None||13
1773316535.365826||||None||13
1773316535.4659374||||None||13
1773316535.5660532||||None||13
1773316535.6661413||||None||13
1773316535.7662313||||None||13
1773316535.8663175||||None||13
1773316535.9664307||||None||13
1773316536.066563||||None||13
1773316536.1666644||||None||13
1773316536.266759||||None||13
1773316536.366872||||None||13
1773316536.4669764||||None||13
1773316536.5670815||||None||13
1773316536.6671937||||None||13
1773316536.7672842||||None||13
1773316536.867395||||None||13
1773316536.9674852||||None||13
1773316537.067556||||None||13
1773316537.1676636||||None||13
1773316537.2678282||||None||13
1773316537.3679729||||None||13
1773316537.4680777||||None||13
1773316537.5681856||||None||13
1773316537.668323||||None||13
1773316537.7684278||||None||13
1773316537.8685834||||None||13
1773316537.9686656||||None||13
1773316538.0687406||||None||13
1773316538.1688437||||None||13
1773316538.26904||||None||13
1773316538.3691545||||None||13
1773316538.4692461||||None||13
1773316538.5693479||||None||13
1773316538.669441||||None||13
1773316538.7695324||||None||13
1773316538.8696103||||None||13
1773316538.9697187||||None||13
1773316539.0698698||||None||13
1773316539.1700172||||None||13
1773316539.2701614||||None||13
1773316539.3703241||||None||13
1773316539.4705179||||None||13
1773316539.5706708||||None||13
1773316539.6708045||||None||13
1773316539.7709436||||None||13
1773316539.8711264||||None||13
1773316539.9712794||||None||12
1773316540.0714333||||None||13
1773316540.1715884||||None||13
1773316540.2717545||||None||13
1773316540.3719273||||None||13
1773316540.4720633||||None||13
1773316540.5722096||||None||13
1773316540.6723588||||None||13
1773316540.772501||||None||13
1773316540.8727632||||None||13
1773316540.9729147||||None||13
1773316541.073067||||None||13
1773316541.1733353||||None||13
1773316541.2735262||||None||13
1773316541.373704||||None||13
1773316541.4739437||||None||13
1773316541.5741477||||None||13
1773316541.6743422||||None||13
1773316541.774516||||None||13
1773316541.8746889||||None||13
1773316541.9748611||||None||13
1773316542.0749886||||None||13
1773316542.175111||||None||13
1773316542.2752566||||None||12
1773316542.3754203||||None||13
1773316542.4755628||||None||13
1773316542.5756636||||None||13
1773316542.6757793||||None||13
1773316542.7759078||||None||13
1773316542.876059||||None||13
1773316542.976197||||None||13
1773316543.0763443||||None||13
1773316543.176512||||None||13
1773316543.2766483||||None||13
1773316543.376792||||None||13
1773316543.4769964||||None||13
1773316543.5771525||||None||13
1773316543.6772857||||None||13
1773316543.77742||||None||13
1773316543.877581||||None||13
1773316543.9776971||||None||13
1773316544.0778232||||None||13
1773316544.1779697||||None||13
1773316544.2781558||||None||13
1773316544.3782902||||None||13
1773316544.478431||||None||13
1773316544.5785534||||None||13
1773316544.6786656||||None||13
1773316544.7788115||||None||13
1773316544.878935||||None||13
1773316544.97908||||None||13
1773316545.079227||||None||13
1773316545.1793442||||None||13
1773316545.2794874||||None||13
1773316545.3796232||||None||13
1773316545.479738||||None||13
1773316545.5798686||||None||13
1773316545.6800272||||None||13
1773316545.7801893||||None||13
1773316545.8803325||||None||13
1773316545.9804487||||None||13
1773316546.0805821||||None||13
1773316546.1807106||||None||13
1773316546.2808497||||None||13
1773316546.3810096||||None||13
1773316546.4811254||||None||13
1773316546.5812478||||None||13
1773316546.6813545||||None||13
1773316546.7815244||||None||13
1773316546.8817163||||None||13
1773316546.9818785||||None||13
1773316547.0820367||||None||13
1773316547.1821496||||None||13
1773316547.2822735||||None||13
1773316547.382412||||None||13
1773316547.4825072||||None||13
1773316547.5826116||||None||13
1773316547.6827219||||None||13
1773316547.7828557||||None||13
1773316547.8829947||||None||12
1773316547.983126||||None||13
1773316548.0832586||||None||13
1773316548.1833951||||None||13
1773316548.283514||||None||13
1773316548.3836408||||None||13
1773316548.483779||||None||13
1773316548.5839212||||None||13
1773316548.6840875||||None||13
1773316548.7842941|0.0|49920|0.0|0.0||13
1773316548.884467|0.0|49920|0.0|0.0|0.0|13
1773316548.9846082|0.0|49920|0.0|0.0|0.0|13
1773316549.084734|0.0|49920|0.0|0.0|0.0|13
1773316549.1848512|0.0|49920|0.0|0.0|0.0|13
1773316549.284994|0.0|49920|0.0|0.0|0.0|13
1773316549.3851771|0.0|49920|0.0|0.0|0.0|13
1773316549.485322|0.0|49920|0.0|0.0|0.0|13
1773316549.5854957|0.0|49920|0.0|0.0|0.0|13
1773316549.6856039|0.0|49920|0.0|0.0|0.0|13
1773316549.7857184|0.0|49920|0.0|0.0|0.0|13
1773316549.885873|0.0|49920|0.0|0.0|0.0|13
1773316549.9860268|0.0|49920|0.0|0.0|0.0|13
1773316550.0861633|0.0|49920|0.0|0.0|0.0|13
1773316550.1862879|0.0|49920|0.0|0.0|0.0|13
1773316550.2864497|0.0|49920|0.6|0.0|0.0|13
1773316550.386736|0.0|49920|0.0|0.0|0.0|13
1773316550.4870048|0.0|49920|0.0|0.0|0.0|13
1773316550.5871637|0.0|49920|0.0|0.0|0.0|13
1773316550.687324|0.0|49920|0.0|0.0|0.0|13
1773316550.7875123|0.0|49920|0.0|0.0|0.0|13
1773316550.887695|0.0|49920|0.0|0.0|0.0|13
1773316550.9878683|0.0|49920|0.0|0.0|0.0|13
1773316551.0880227|0.0|49920|0.0|0.25|2.4961459538466664|13
1773316551.1881654|0.0|49920|0.0|0.0|-2.4964371507681613|13
1773316551.2883012|0.0|49920|0.0|1.0|9.986438095238094|13
1773316551.3884861|0.0|49920|0.0|1.0|0.0|13
1773316551.4886675|0.0|49920|0.0|1.0|0.0|13
1773316551.5888433|0.0|49920|0.0|0.33|-6.688238228518116|13
1773316551.6890082|0.0|49920|0.0|0.0|-3.294567577989251|13
1773316551.789181|0.0|49920|0.0|0.0|0.0|13
1773316551.8893476|0.0|49920|0.0|0.0|0.0|13
1773316551.9894893|0.0|49920|0.0|0.0|0.0|13
1773316552.0895915|0.0|49920|0.0|0.0|0.0|12
1773316552.1896937|0.0|49920|0.0|0.0|0.0|13
1773316552.28984|0.0|49920|0.0|0.0|0.0|13
1773316552.3899903|0.0|49920|0.0|0.0|0.0|13
1773316552.4900978|0.0|49920|0.0|0.0|0.0|13
1773316552.590213|0.0|49920|0.0|0.0|0.0|13
1773316552.6903288|0.0|49920|0.0|0.0|0.0|13
1773316552.790451|0.0|49920|0.0|0.0|0.0|13
1773316552.8906026|0.0|49920|0.0|0.0|0.0|13
1773316552.9907727|0.0|49920|0.0|0.0|0.0|13
1773316553.0910058|0.0|49920|0.0|0.0|0.0|13
1773316553.1911807|0.0|49920|0.0|0.0|0.0|13
1773316553.2913148|0.0|49920|0.0|0.0|0.0|13
1773316553.391434|0.0|49920|0.0|0.0|0.0|13
1773316553.4915593|0.0|49920|0.0|0.0|0.0|13
1773316553.5916803|0.0|49920|0.0|0.0|0.0|12
1773316553.691824|0.0|49920|0.0|0.0|0.0|13
1773316553.792009|0.0|49920|0.0|0.0|0.0|12
1773316553.8921757|0.0|49920|0.0|0.0|0.0|13
1773316553.9923377|0.0|49920|0.0|0.0|0.0|12
1773316554.092504|0.0|49920|0.0|0.0|0.0|12
1773316554.1926384|0.0|49920|0.0|0.0|0.0|13
1773316554.2927985|0.0|49920|0.0|0.0|0.0|12
1773316554.3929713|0.0|49920|0.0|0.0|0.0|12
1773316554.4931312|0.0|49920|0.0|0.0|0.0|13
1773316554.593307|0.0|49920|0.04|0.0|0.0|12
1773316554.6934786|0.0|49920|0.15|0.0|0.0|13
1773316554.7936106|0.0|49920|0.12|0.0|0.0|13
1773316554.893732|0.0|49920|0.06|0.0|0.0|13
1773316554.9938846|0.0|49920|0.08|0.0|0.0|13
1773316555.0940378|0.0|49920|0.18|0.0|0.0|12
1773316555.1941683|0.5590500235557556|49920|0.18|0.0|0.0|17
1773316555.2943013|0.9478099942207336|49920|0.17|0.0|0.0|107
1773316555.3944852|0.943310022354126|49920|0.17|0.0|0.0|222
1773316555.4946308|0.0|49920|0.25|0.0|0.0|320
1773316555.594757|0.4231500029563904|49920|0.33|0.0|0.0|273
1773316555.6949053|0.9631800055503845|49920|0.26|0.0|0.0|288
1773316555.7950914|0.9999300241470337|49920|0.26|0.0|0.0|384
1773316555.8952677|0.9321200251579285|49920|0.28|0.0|0.0|497
1773316555.9954016|0.0|49920|0.29|0.0|0.0|562
1773316556.0955005|0.0|49920|0.27|0.0|0.0|492
1773316556.1956177|0.0|49920|0.26|0.0|0.0|409
1773316556.295739|0.9999300241470337|49920|0.25|0.0|0.0|354
1773316556.39587|0.9999300241470337|49920|0.24|0.0|0.0|401
1773316556.4960353|0.9999300241470337|49920|0.25|0.0|0.0|494
1773316556.5962145|0.9999300241470337|49920|0.26|0.0|0.0|607
1773316556.696417|0.1773499995470047|49920|0.52|0.0|0.0|666
1773316556.7965903|0.0|49920|0.82|0.0|0.0|607
1773316556.8968067|0.0|49920|0.53|0.0|0.0|506
1773316556.996973|0.0|49920|0.36|0.0|0.0|399
1773316557.0971284|0.0|49920|0.0|0.0|0.0|282
1773316557.1972818|0.0|49920|0.0|0.0|0.0|166
1773316557.2975075|0.0|49920|0.0|0.0|0.0|65
1773316557.397685|0.0|49920|0.0|0.0|0.0|28
1773316557.497816|-0.605139970779419|49920|0.0|0.0|0.0|4
1773316557.5979424|-0.7833600044250488|49920|0.0|0.0|0.0|-76
1773316557.6980715|0.0|49920|0.0|0.0|0.0|-161
1773316557.798252|0.0|49920|0.0|0.0|0.0|-120
1773316557.8985016|0.0|49920|0.0|0.0|0.0|-28
1773316557.9986537|0.0|49920|0.0|0.0|0.0|0
1773316558.0987916|0.0|49920|0.1|0.0|0.0|7
1773316558.1989474|0.6233500242233276|49920|0.05|0.0|0.0|33
1773316558.2991407|0.7010300159454346|49920|0.05|0.0|0.0|134
1773316558.3993027|0.0|49920|0.22|0.0|0.0|207
1773316558.4994507|0.0|49920|0.2|0.0|0.0|155
1773316558.5996351|0.0|49920|0.18|0.0|0.0|65
1773316558.6998165|0.0|49920|0.36|0.0|0.0|24
1773316558.7999876|0.0|49920|0.41|0.0|0.0|5
1773316558.9001298|0.0|49920|0.67|0.0|0.0|-4
1773316559.0002716|-0.13200999796390533|49920|0.69|0.0|0.0|-11
1773316559.1004198|0.0|49920|0.53|0.0|0.0|-57
1773316559.2005632|0.0|49920|0.4|0.0|0.0|-60
1773316559.300707|0.0|49920|0.17|0.0|0.0|-51
1773316559.400854|0.0|49920|0.07|0.0|0.0|-25
1773316559.5010045|0.0|49920|0.29|0.0|0.0|-10
1773316559.6011477|0.0|49920|0.31|0.0|0.0|-3
1773316559.701295|0.0|49920|0.09|0.0|0.0|2
1773316559.8014333|0.0|49920|0.0|0.0|0.0|3
1773316559.9016068|0.0|49920|0.0|0.0|0.0|3
1773316560.001761|0.0|49920|0.0|0.72|7.1889174603703605|3
1773316560.101913|0.0|49920|0.0|1.0|2.795750021425103|3
1773316560.2020648|0.0|49920|0.0|1.0|0.0|3
1773316560.3022254|0.0|49920|0.0|1.0|0.0|3
1773316560.4023829|0.0|49920|0.0|1.0|0.0|3
1773316560.5025244|0.0|49920|0.0|1.0|0.0|4
1773316560.602669|0.0|49920|0.0|1.0|0.0|3
1773316560.702799|0.0|49920|0.0|1.0|0.0|3
1773316560.8029563|0.0|49920|0.0|1.0|0.0|3
1773316560.9031208|0.0|49920|0.0|1.0|0.0|3
1773316561.0032637|0.0|49920|0.0|1.0|0.0|3
1773316561.103389|0.0|49920|0.0|1.0|0.0|4
1773316561.2035084|0.0|49920|0.0|1.0|0.0|3
1773316561.303617|0.0|49920|0.0|1.0|0.0|3
1773316561.403758|0.0|49920|0.0|1.0|0.0|4
1773316561.5039098|0.0|49920|0.0|1.0|0.0|3
1773316561.6040437|0.0|49920|0.0|1.0|0.0|4
1773316561.704194|0.0|49920|0.0|1.0|0.0|3
1773316561.8043356|0.0|49920|0.0|1.0|0.0|3
1773316561.9044948|0.0|49920|0.0|1.0|0.0|3
1773316562.004625|0.0|49920|0.0|1.0|0.0|3
1773316562.1047719|0.0|49920|0.0|1.0|0.0|3
1773316562.2049305|0.0|49920|0.0|1.0|0.0|3
1773316562.3050911|0.0|49920|0.0|1.0|0.0|4
1773316562.4052923|0.0|49920|0.0|1.0|0.0|3
1773316562.5054872|0.0|49920|0.0|1.0|0.0|3
1773316562.6056445|0.0|49920|0.0|1.0|0.0|4
1773316562.705828|0.0|49920|0.0|1.0|0.0|4
1773316562.8060005|0.0|49920|0.0|1.0|0.0|3
1773316562.9061747|0.0|49920|0.0|1.0|0.0|3
1773316563.0063524|0.0|49920|0.0|1.0|0.0|4
1773316563.1065326|0.0|49920|0.0|0.63|-3.6933464703726444|3
1773316563.206708|0.0|49920|0.0|0.0|-6.288970359334168|3
1773316563.3068957|0.0|49920|0.0|0.0|0.0|4
1773316563.407079|0.0|49920|0.0|0.0|0.0|4
1773316563.5073643|0.0|49920|0.0|0.0|0.0|4
1773316563.6075153|0.0|49920|0.0|0.0|0.0|4
1773316563.707672|0.0|49920|0.0|0.0|0.0|4
1773316563.8078518|0.0|49920|0.0|0.0|0.0|4
1773316563.9080124|0.0|49920|0.0|0.0|0.0|4
1773316564.0081575|0.0|49920|0.0|0.0|0.0|3
1773316564.1083071|0.0|49920|0.0|0.0|0.0|3
1773316564.2086031|0.0|49920|0.02|0.0|0.0|3
1773316564.3087049|0.0|49920|0.2|0.0|0.0|4
1773316564.4088635|0.0|49920|0.19|0.0|0.0|3
1773316564.5090528|0.0|49920|0.19|0.0|0.0|3
1773316564.6093135|0.0|49920|0.19|0.0|0.0|3
1773316564.709496|0.0|49920|0.2|0.0|0.0|4
1773316564.8096755|0.0|49920|0.2|0.0|0.0|3
1773316564.9098477|0.0|49920|0.16|0.0|0.0|3
1773316565.0099905|0.0|49920|0.16|0.0|0.0|3
1773316565.110141|0.0|49920|0.49|0.0|0.0|3
1773316565.2103152|0.0|49920|0.51|0.0|0.0|3
1773316565.3105013|0.0|49920|0.5|0.0|0.0|2
1773316565.4106772|0.0|49920|0.5|0.0|0.0|-5
1773316565.510862|0.0|49920|0.3|0.0|0.0|-13
1773316565.6110437|0.0|49920|0.0|0.0|0.0|-13
1773316565.7112606|0.0|49920|0.0|0.0|0.0|-13
1773316565.8115017|0.0|49920|0.0|0.0|0.0|-13
1773316565.9116952|0.0|49920|0.0|0.0|0.0|-13
1773316566.0118499|0.0|49920|0.0|0.0|0.0|-13
1773316566.111997|0.0|49920|0.0|0.0|0.0|-13
1773316566.21217|0.0|49920|0.0|0.0|0.0|-13
1773316566.3123507|0.0|49920|0.0|0.0|0.0|-12
1773316566.412522|0.0|49920|0.0|0.0|0.0|-13
1773316566.5126643|0.0|49920|0.0|0.04|0.39943184604799215|-13
1773316566.6128042|0.0|49920|0.0|0.16|1.1983240678353495|-13
1773316566.7129467|0.0|49920|0.0|0.24|0.7988617901663697|-13
1773316566.8131108|0.0|49920|0.0|0.38|1.3977053168268991|-14
1773316566.9132802|0.0|49920|0.0|0.62|2.395940791305776|-14
1773316567.013428|0.0|49920|0.0|0.71|0.8986724437566953|-14
1773316567.1135883|0.0|49920|0.0|0.87|1.5974383425017202|-14
1773316567.2137492|0.0|49920|0.0|1.0|1.2979124742623869|-14
1773316567.313918|0.0|49920|0.0|1.0|0.0|-14
1773316567.4141054|0.0|49920|0.0|1.0|0.0|-14
1773316567.5142708|0.0|49920|0.0|1.0|0.0|-13
1773316567.614427|0.0|49920|0.0|1.0|0.0|-14
1773316567.7145922|0.0|49920|0.0|1.0|0.0|-14
1773316567.8147752|0.0|49920|0.0|1.0|0.0|-14
1773316567.9149537|0.0|49920|0.0|1.0|0.0|-14
1773316568.015108|0.0|49920|0.0|1.0|0.0|-14
1773316568.1152842|0.0|49920|0.0|1.0|0.0|-14
1773316568.2155097|0.0|49920|0.0|1.0|0.0|-14
1773316568.315697|0.0|49920|0.0|1.0|0.0|-14
1773316568.415874|0.0|49920|0.0|1.0|0.0|-14
1773316568.5161095|0.0|49920|0.0|1.0|0.0|-14
1773316568.616291|0.0|49920|0.0|1.0|0.0|-14
1773316568.7165055|0.0|49920|0.0|1.0|0.0|-14
1773316568.8167045|0.0|49920|0.0|1.0|0.0|-14
1773316568.9170222|0.0|49920|0.0|1.0|0.0|-14
1773316569.0172045|0.0|49920|0.0|1.0|0.0|-14
1773316569.117406|0.0|49920|0.0|1.0|0.0|-14
1773316569.2177255|0.0|49920|0.0|1.0|0.0|-14
1773316569.3179479|0.0|49920|0.0|1.0|0.0|-14
1773316569.4181578|0.0|49920|0.0|1.0|0.0|-14
1773316569.5183747|0.0|49920|0.0|1.0|0.0|-14
1773316569.6186643|0.0|49920|0.0|0.41|-5.882963924449358|-14
1773316569.7188916|0.0|49920|0.0|0.0|-4.090699550886808|-14
1773316569.8191476|0.0|49920|0.0|0.0|0.0|-14
1773316569.9193728|0.0|49920|0.0|0.0|0.0|-14
1773316570.01954|0.0|49920|0.0|0.0|0.0|-14
1773316570.1197333|0.0|49920|0.0|0.0|0.0|-14
1773316570.2199383|0.0|49920|0.0|0.0|0.0|-14
1773316570.320138|0.0|49920|0.0|0.0|0.0|-14
1773316570.4204452|0.0|49920|0.0|0.0|0.0|-14
1773316570.520665|0.0|49920|0.0|0.0|0.0|-14
1773316570.620847|0.0|49920|0.0|0.0|0.0|-14
1773316570.7210357|0.0|49920|0.0|0.0|0.0|-14
1773316570.8211935|0.0|49920|0.0|0.0|0.0|-14
1773316570.9213548|0.0|49920|0.0|0.0|0.0|-14
1773316571.0214956|0.0|49920|0.0|0.0|0.0|-14
1773316571.1216438|0.0|49920|0.0|0.0|0.0|-14
1773316571.221796|0.0|49920|0.0|0.0|0.0|-14
1773316571.321915|-0.020010000094771385|49920|0.0|0.0|0.0|-14
1773316571.4220462|0.0|49920|0.0|0.0|0.0|-14
1773316571.5221703|0.0|49920|0.0|0.0|0.0|-14
1773316571.622297|0.0|49920|0.0|0.0|0.0|-14
1773316571.7224157|0.0|49920|0.0|0.0|0.0|-14
1773316571.8225763|0.0|49920|0.0|0.0|0.0|-14
1773316571.9227324|0.0|49920|0.0|0.03|0.29953252317983264|-14
1773316572.0229046|0.0|49920|0.0|0.17|1.3975922104566671|-14
1773316572.1230605|0.0|49920|0.0|0.34|1.6973550051894384|-14
1773316572.2232156|0.0|49920|0.0|0.46|1.1981415012818957|-14
1773316572.3233993|0.0|49920|0.0|0.67|2.0961488430536814|-14
1773316572.423577|0.0|49920|0.0|0.7|0.29946765165073597|-14
1773316572.5237389|0.0|49920|0.0|0.87|1.697253998367091|-14
1773316572.6238706|0.0|49920|0.0|0.74|-1.2982895021941365|-14
1773316572.7240274|0.0|49920|0.0|0.0|-7.388416141379901|-14
1773316572.8241901|0.0|49920|0.0|0.0|0.0|-14
1773316572.9243245|0.0|49920|0.0|0.0|0.0|-14
1773316573.0244513|0.0|49920|0.0|0.0|0.0|-14
1773316573.1245844|0.0|49920|0.0|0.0|0.0|-14
1773316573.2247102|0.0|49920|0.0|0.0|0.0|-14
1773316573.324854|0.0|49920|0.0|0.0|0.0|-14
1773316573.425|0.0|49920|0.0|0.0|0.0|-14
1773316573.5251362|0.0|49920|0.0|0.09|0.8987751486897682|-14
1773316573.6253166|0.0|49920|0.0|0.45|3.5935177432904872|-14
1773316573.725448|0.0|49920|0.0|0.54|0.8988200894802386|-14
1773316573.8256228|0.0|49920|0.0|0.73|1.896682628687845|-14
1773316573.925736|0.0|49920|0.0|0.8|0.6992088210428555|-14
1773316574.0258636|0.0|49920|0.0|0.87|0.6991072610639905|-14
1773316574.1259983|0.0|49920|0.0|1.0|1.2982524077667592|-14
1773316574.226135|0.0|49920|0.0|1.0|0.0|-14
1773316574.326271|0.0|49920|0.0|1.0|0.0|-14
1773316574.4264293|0.0|49920|0.0|0.16|-8.386730969735344|-14
1773316574.5265996|0.0|49920|0.0|0.0|-1.5972786537980936|-14
1773316574.6267147|0.0|49920|0.0|0.0|0.0|-14
1773316574.7268667|0.0|49920|0.0|0.0|0.0|-14
1773316574.827157|0.0|49920|0.0|0.0|0.0|-14
1773316574.927328|0.0|49920|0.0|0.0|0.0|-14
1773316575.0275016|0.0|49920|0.0|0.0|0.0|-14
1773316575.1276486|0.0|49920|0.0|0.0|0.0|-14
1773316575.2278297|0.0|49920|0.0|0.0|0.0|-14
1773316575.3280146|0.0|49920|0.0|0.0|0.0|-14
1773316575.4282107|0.0|49920|0.0|0.0|0.0|-14
1773316575.5284011|0.0|49920|0.0|0.05|0.49904980379745334|-14
1773316575.6285543|0.0|49920|0.0|0.22|1.6973994520000093|-14
1773316575.7287085|0.0|49920|0.0|0.36|1.397845061738681|-14
1773316575.8288786|0.0|49920|0.0|0.51|1.4974523020678627|-14
1773316575.929065|0.0|49920|0.0|0.52|0.09981399864830143|-14
1773316576.0292673|0.0|49920|0.0|0.52|0.0|-14
1773316576.1295369|0.0|49920|0.0|0.52|0.0|-14
1773316576.2297478|0.0|49920|0.0|0.52|0.0|-14
1773316576.3299623|0.0|49920|0.0|0.52|0.0|-14
1773316576.4301372|0.0|49920|0.0|0.51|-0.09982540150988671|-14
1773316576.5303879|0.0|49920|0.0|0.0|-5.087245209069591|-14
1773316576.6305447|0.0|49920|0.0|0.0|0.0|-14
1773316576.7306998|0.0|49920|0.0|0.0|0.0|-14
1773316576.8308938|0.0|49920|0.0|0.0|0.0|-14
1773316576.9310827|0.0|49920|0.0|0.0|0.0|-14
1773316577.0312467|0.0|49920|0.0|0.0|0.0|-14
1773316577.13141|0.0|49920|0.0|0.0|0.0|-14
1773316577.2315714|0.0|49920|0.0|0.0|0.0|-14
1773316577.3317232|0.0|49920|0.0|0.0|0.0|-14
1773316577.4318614|0.0|49920|0.0|0.0|0.0|-14
1773316577.5320053|0.0|49920|0.0|0.0|0.0|-14
1773316577.6321383|0.0|49920|0.0|0.0|0.0|-14
1773316577.732344|0.0|49920|0.0|0.0|0.0|-14
1773316577.832508|0.0|49920|0.0|0.0|0.0|-14
1773316577.9326575|0.0|49920|0.0|0.0|0.0|-14
1773316578.0328262|0.0|49920|0.0|0.0|0.0|-14
1773316578.1330009|0.0|49920|0.0|0.0|0.0|-14
1773316578.2331502|0.0|49920|0.0|0.0|0.0|-14
1773316578.3333018|0.0|49920|0.0|0.0|0.0|-14
1773316578.433444|0.0|49920|0.0|0.0|0.0|-14
1773316578.5335963|0.0|49920|0.0|0.0|0.0|-14
1773316578.633726|0.0|49920|0.0|0.0|0.0|-14
1773316578.733857|0.0|49920|0.0|0.0|0.0|-14
1773316578.8339996|0.0|49920|0.0|0.0|0.0|-14
1773316578.9341562|0.0|49920|0.0|0.0|0.0|-14
1773316579.034299|0.0|49920|0.0|0.0|0.0|-14
1773316579.134447|0.0|49920|0.0|0.0|0.0|-14
1773316579.2347238|0.0|49920|0.0|0.0|0.0|-14
1773316579.334927|0.0|49920|0.0|0.0|0.0|-14
1773316579.4351363|0.0|49920|0.0|0.0|0.0|-14
1773316579.5353808|0.0|49920|0.0|0.0|0.0|-14
