Timestamp|Steering|SteeringSpeed|Throttle|Brake|BrakeIntensity|SteeringSensor
1773313806.8615413|0.0|49920|0.0|1.0|0.0|-11
1773313806.961687|0.0|49920|0.0|1.0|0.0|-10
1773313807.0619006|0.0|49920|0.0|1.0|0.0|-10
1773313807.1619997|0.0|49920|0.0|1.0|0.0|-10
1773313807.2621162|0.0|49920|0.0|0.0|-9.988364422662466|-10
1773313807.3622406|0.0|49920|0.0|0.0|0.0|-10
1773313807.4623606|0.0|49920|0.0|0.0|0.0|-10
1773313807.5624552|0.0|49920|0.0|0.0|0.0|-10
1773313807.6625736|0.0|49920|0.0|0.0|0.0|-10
1773313807.7626984|0.0|49920|0.0|0.0|0.0|-10
1773313807.8628066|0.0|49920|0.0|0.0|0.0|-10
1773313807.962899|0.0|49920|0.0|0.0|0.0|-10
1773313808.063004|0.0|49920|0.0|0.0|0.0|-10
1773313808.1631377|0.0|49920|0.66|0.0|0.0|-10
1773313808.2632778|0.0|49920|1.0|0.0|0.0|-10
1773313808.3634264|0.0|49920|1.0|0.0|0.0|-11
1773313808.4635336|0.0|49920|1.0|0.0|0.0|-10
1773313808.5636556|0.0|49920|1.0|0.0|0.0|-10
1773313808.6637688|0.0|49920|1.0|0.0|0.0|-10
1773313808.7638907|-0.999970018863678|49920|1.0|0.0|0.0|-11
1773313808.864|-0.999970018863678|49920|1.0|0.0|0.0|-105
1773313808.9640994|0.0|49920|0.0|0.0|0.0|-202
1773313809.0642107|0.0|49920|0.0|0.0|0.0|-127
1773313809.1643307|0.0|49920|1.0|0.0|0.0|-47
1773313809.2644682|0.0|49920|1.0|0.0|0.0|-18
1773313809.3646011|-0.6568499803543091|49920|1.0|0.0|0.0|-6
1773313809.4647255|0.0|49920|1.0|0.0|0.0|-69
1773313809.5648305|0.0|49920|1.0|0.0|0.0|-80
1773313809.6649318|0.0|49920|1.0|0.0|0.0|-61
1773313809.7650185|-0.999970018863678|49920|0.0|0.0|0.0|-32
1773313809.8651223|-0.999970018863678|49920|0.0|0.0|0.0|-120
1773313809.9653418|0.0|49920|0.0|0.0|0.0|-232
1773313810.0654879|0.0|49920|0.0|0.0|0.0|-221
1773313810.1656318|0.0|49920|0.0|0.0|0.0|-112
1773313810.2657757|0.0|49920|0.0|0.0|0.0|-25
1773313810.3660243|0.007980000227689743|49920|0.0|0.0|0.0|-3
1773313810.4661624|0.9999300241470337|49920|0.0|0.0|0.0|18
1773313810.56628|0.0|49920|0.0|0.0|0.0|128
1773313810.6663778|0.0|49920|0.0|0.0|0.0|120
1773313810.7664888|0.0|49920|0.0|0.0|0.0|43
1773313810.8666105|0.0|49920|0.0|0.0|0.0|14
1773313810.966744|0.0|49920|0.0|0.0|0.0|5
1773313811.0669222|0.0|49920|0.0|1.0|9.98220754061374|2
1773313811.167032|0.0|49920|0.0|1.0|0.0|1
1773313811.2671695|0.0|49920|0.0|1.0|0.0|1
1773313811.3673055|0.0|49920|0.0|1.0|0.0|0
1773313811.4674127|0.0|49920|0.0|1.0|0.0|1
1773313811.5675426|0.0|49920|0.0|1.0|0.0|1
1773313811.6676712|0.0|49920|0.0|1.0|0.0|-1
1773313811.7677937|0.0|49920|0.0|1.0|0.0|-4
1773313811.8678849|0.0|49920|0.0|1.0|0.0|-4
1773313811.967969|0.0|49920|0.0|1.0|0.0|-5
1773313812.0680513|0.0|49920|0.0|1.0|0.0|-4
1773313812.1681602|0.0|49920|0.0|1.0|0.0|-4
1773313812.268283|0.0|49920|0.0|1.0|0.0|-4
1773313812.3684268|0.0|49920|0.0|1.0|0.0|-4
1773313812.4685655|0.0|49920|0.0|1.0|0.0|-4
1773313812.5686934|0.0|49920|0.0|0.69|-3.0960390697364324|-4
1773313812.6688292|0.0|49920|0.0|0.0|-6.890642285714285|-4
1773313812.76906|0.0|49920|0.0|0.0|0.0|-4
1773313812.869197|0.0|49920|0.0|0.0|0.0|-4
1773313812.9693506|0.0|49920|0.0|0.0|0.0|-4
1773313813.069469|0.0|49920|0.0|0.0|0.0|-4
1773313813.1695657|0.0|49920|0.0|0.0|0.0|-4
1773313813.2696884|0.0|49920|0.0|0.0|0.0|-4
1773313813.369819|0.0|49920|0.0|0.0|0.0|-4
1773313813.469911|0.0|49920|0.93|0.0|0.0|-4
1773313813.5699987|0.0|49920|1.0|0.0|0.0|-4
1773313813.670101|0.3295600116252899|49920|1.0|0.0|0.0|17
1773313813.770328|0.9999300241470337|49920|0.65|0.0|0.0|112
1773313813.870532|0.9999300241470337|49920|0.0|0.0|0.0|241
1773313813.970659|0.0|49920|0.0|0.0|0.0|359
1773313814.070815|0.0|49920|0.0|0.0|0.0|326
1773313814.1709497|0.0|49920|0.0|0.0|0.0|221
1773313814.2710445|0.8206899762153625|49920|0.0|0.0|0.0|146
1773313814.3711734|0.9999300241470337|49920|0.0|0.0|0.0|226
1773313814.471342|0.0|49920|0.0|0.0|0.0|278
1773313814.5714855|0.0|49920|0.0|0.29|2.8958464117019656|180
1773313814.6716022|0.0|49920|0.0|1.0|7.091721851781291|66
1773313814.7717228|0.0|49920|0.0|1.0|0.0|26
1773313814.8718283|0.0|49920|0.0|1.0|0.0|9
1773313814.9719155|0.0|49920|0.0|1.0|0.0|5
1773313815.0720255|0.0|49920|0.0|1.0|0.0|4
1773313815.1721349|0.0|49920|0.0|1.0|0.0|4
1773313815.2722418|0.0|49920|0.0|0.52|-4.794871665408367|4
1773313815.3723707|0.0|49920|0.0|0.0|-5.193306394965367|4
1773313815.472504|0.0|49920|0.0|0.0|0.0|4
1773313815.572636|0.0|49920|0.0|0.0|0.0|3
1773313815.6727455|0.0|49920|0.0|0.0|0.0|4
1773313815.7728176|0.0|49920|0.0|0.0|0.0|4
1773313815.872912|0.0|49920|0.0|0.0|0.0|4
1773313815.9730065|0.0|49920|0.0|0.0|0.0|4
1773313816.073213|0.0|49920|0.0|0.0|0.0|4
1773313816.1734214|0.0|49920|0.0|0.0|0.0|4
1773313816.2735536|0.0|49920|0.0|0.0|0.0|3
1773313816.3737447|0.0|49920|0.0|0.0|0.0|4
1773313816.473843|0.0|49920|0.0|0.0|0.0|3
1773313816.5739727|0.0|49920|0.0|0.0|0.0|3
1773313816.6740935|0.0|49920|0.0|0.0|0.0|3
1773313816.7742321|0.0|49920|0.0|0.0|0.0|3
1773313816.8743925|0.0|49920|0.0|0.0|0.0|4
1773313816.9745455|0.0|49920|0.0|0.0|0.0|4
1773313817.0746918|0.0|49920|0.0|0.0|0.0|3
1773313817.1748216|0.0|49920|0.0|0.0|0.0|3
1773313817.2749288|0.0|49920|0.0|0.0|0.0|3
1773313817.3750396|0.0|49920|0.0|0.0|0.0|4
1773313817.4752498|0.0|49920|0.0|0.0|0.0|4
1773313817.5753653|0.0|49920|0.0|0.0|0.0|4
1773313817.675453|0.0|49920|0.0|0.0|0.0|3
1773313817.7756472|0.0|49920|0.0|0.0|0.0|3
1773313817.8757596|0.0|49920|0.0|0.0|0.0|3
1773313817.9758718|0.0|49920|0.0|0.0|0.0|3
1773313818.0759928|0.0|49920|0.0|0.0|0.0|4
1773313818.1761446|0.0|49920|0.0|0.0|0.0|3
1773313818.2762783|0.0|49920|0.0|0.0|0.0|3
1773313818.3763947|0.0|49920|0.0|0.0|0.0|3
1773313818.476518|0.0|49920|0.0|0.0|0.0|4
1773313818.5767496|0.0|49920|0.0|0.0|0.0|3
1773313818.676827|0.0|49920|0.0|0.0|0.0|3
1773313818.7769446|0.0|49920|0.0|0.0|0.0|4
1773313818.8770645|0.0|49920|0.0|0.0|0.0|3
1773313818.97728|0.0|49920|0.0|0.0|0.0|3
1773313819.077408|0.0|49920|0.0|0.0|0.0|4
1773313819.1776853|0.0|49920|0.0|0.0|0.0|3
1773313819.277819|0.0|49920|0.0|0.0|0.0|3
1773313819.3779337|0.0|49920|0.0|0.0|0.0|4
1773313819.478075|0.0|49920|0.0|0.0|0.0|3
1773313819.5783436|0.0|49920|0.0|0.0|0.0|4
1773313819.6785567|0.0|49920|0.0|0.0|0.0|3
1773313819.7788408|0.0|49920|0.0|0.0|0.0|3
1773313819.8789728|0.0|49920|0.0|0.0|0.0|3
1773313819.9791262|0.0|49920|0.0|0.0|0.0|3
1773313820.0792935|0.0|49920|0.0|0.0|0.0|3
1773313820.179436|0.0|49920|0.0|0.0|0.0|4
1773313820.2796469|0.0|49920|0.0|0.0|0.0|3
1773313820.3797684|0.0|49920|0.0|0.0|0.0|3
1773313820.4798715|0.0|49920|0.0|0.0|0.0|3
1773313820.5800128|0.0|49920|0.0|0.0|0.0|3
1773313820.6802375|0.0|49920|0.0|0.0|0.0|3
1773313820.7803802|0.0|49920|0.0|0.0|0.0|3
1773313820.8806708|0.0|49920|0.0|0.0|0.0|4
1773313820.980796|0.0|49920|0.0|0.0|0.0|3
1773313821.0809147|0.0|49920|0.0|0.0|0.0|3
1773313821.1810086|0.0|49920|0.0|0.0|0.0|4
1773313821.2811255|0.0|49920|0.0|0.0|0.0|3
1773313821.381275|0.0|49920|0.0|0.0|0.0|4
1773313821.4814858|0.0|49920|0.0|0.0|0.0|3
1773313821.5815947|0.0|49920|0.0|0.0|0.0|4
1773313821.6817122|0.0|49920|0.0|0.0|0.0|3
1773313821.7818258|0.0|49920|0.0|0.0|0.0|3
1773313821.881925|0.0|49920|0.0|0.0|0.0|3
1773313821.9820144|0.0|49920|0.0|0.0|0.0|4
1773313822.0821247|0.0|49920|0.0|0.0|0.0|3
1773313822.182213|0.0|49920|0.0|0.0|0.0|4
1773313822.282319|0.0|49920|0.0|0.0|0.0|3
1773313822.382446|0.0|49920|0.0|0.0|0.0|4
1773313822.482572|0.0|49920|0.0|0.0|0.0|3
1773313822.5826921|0.0|49920|0.0|0.0|0.0|3
1773313822.6828187|0.0|49920|0.0|0.0|0.0|3
1773313822.7829497|0.0|49920|0.0|0.0|0.0|4
1773313822.8830335|0.0|49920|0.0|0.0|0.0|3
1773313822.9831376|0.0|49920|0.0|0.0|0.0|3
1773313823.0832522|0.0|49920|0.0|0.0|0.0|4
1773313823.1833649|0.0|49920|0.0|0.0|0.0|3
1773313823.2834988|0.0|49920|0.0|0.0|0.0|3
1773313823.3836203|0.0|49920|0.0|0.0|0.0|3
1773313823.4837232|0.0|49920|0.0|0.0|0.0|4
1773313823.583873|0.0|49920|0.0|0.0|0.0|3
1773313823.6840982|0.0|49920|0.0|0.0|0.0|3
1773313823.7842214|0.0|49920|0.0|0.0|0.0|4
1773313823.88435|0.0|49920|0.0|0.0|0.0|3
1773313823.984454|0.0|49920|0.0|0.0|0.0|3
1773313824.084673|0.0|49920|0.0|0.0|0.0|3
1773313824.184895|0.0|49920|0.0|0.0|0.0|3
1773313824.284991|0.0|49920|0.0|0.0|0.0|4
1773313824.385075|0.0|49920|0.0|0.0|0.0|3
1773313824.4851766|0.0|49920|0.01|0.0|0.0|3
1773313824.5852854|0.0|49920|0.3|0.0|0.0|3
1773313824.6853707|0.0|49920|0.46|0.0|0.0|3
1773313824.7854903|0.0|49920|0.67|0.0|0.0|3
1773313824.885626|0.0|49920|0.77|0.0|0.0|2
1773313824.9858186|0.0|49920|0.84|0.0|0.0|-1
1773313825.085913|0.0|49920|0.8|0.0|0.0|-1
1773313825.1859956|0.0|49920|0.27|0.0|0.0|-2
1773313825.2860813|0.0|49920|0.15|0.0|0.0|-2
1773313825.3861935|0.0|49920|0.21|0.0|0.0|-2
1773313825.4864078|0.0|49920|0.93|0.0|0.0|-3
1773313825.5865915|0.0|49920|1.0|0.0|0.0|-3
1773313825.6867|0.0|49920|1.0|0.0|0.0|-4
1773313825.7868185|0.0|49920|0.35|0.0|0.0|-4
1773313825.8869238|0.0|49920|0.0|0.0|0.0|-4
1773313825.987042|0.0|49920|0.0|0.0|0.0|-4
1773313826.0871768|0.0|49920|0.0|0.0|0.0|-4
1773313826.1873093|0.0|49920|0.0|0.03|0.29960312962813046|-4
1773313826.2874231|0.0|49920|0.0|0.23|1.9977252159996952|-4
1773313826.3875344|0.0|49920|0.0|0.56|3.2963329578444243|-4
1773313826.4876409|0.0|49920|0.0|0.76|1.9978727103413614|-4
1773313826.587754|0.0|49920|0.0|0.51|-2.497174360867339|-4
1773313826.6878302|0.0|49920|0.0|0.5|-0.09992385944014304|-3
1773313826.787962|0.0|49920|0.0|0.54|0.39947369298281155|-4
1773313826.888099|0.0|49920|0.0|0.58|0.39945276841942284|-3
1773313826.9882174|0.0|49920|0.0|0.0|-5.793140998316374|-3
1773313827.0883458|0.0|49920|0.0|0.0|0.0|-4
1773313827.1884685|0.0|49920|0.0|0.0|0.0|-4
1773313827.2886312|0.0|49920|0.0|0.0|0.0|-4
1773313827.3888404|0.0|49920|0.0|0.0|0.0|-4
1773313827.488984|0.0|49920|0.0|0.0|0.0|-4
1773313827.589139|0.0|49920|0.0|0.0|0.0|-4
1773313827.6892817|0.0|49920|0.0|0.0|0.0|-3
1773313827.7896056|0.0|49920|0.0|0.0|0.0|-4
1773313827.8897514|0.0|49920|0.0|0.0|0.0|-3
1773313827.9898992|0.0|49920|0.0|0.0|0.0|-4
1773313828.0900338|0.0|49920|0.0|0.0|0.0|-3
1773313828.1902215|0.0|49920|0.0|0.0|0.0|-4
1773313828.2904058|0.0|49920|0.0|0.0|0.0|-3
1773313828.3906105|0.0|49920|0.0|0.0|0.0|-4
1773313828.4908254|0.0|49920|0.0|0.0|0.0|-4
1773313828.590996|0.0|49920|0.52|0.0|0.0|-4
1773313828.6911385|0.0|49920|0.71|0.0|0.0|-4
1773313828.7912557|0.0|49920|0.58|0.0|0.0|-4
1773313828.8914125|0.0|49920|0.36|0.0|0.0|-3
1773313828.9915626|0.0|49920|0.0|0.0|0.0|-4
1773313829.0916848|0.0|49920|0.59|0.0|0.0|-4
1773313829.1918237|0.0|49920|1.0|0.0|0.0|-4
1773313829.2919493|0.0|49920|0.82|0.0|0.0|-3
1773313829.3920708|0.0|49920|0.0|0.0|0.0|-4
1773313829.4921844|0.0|49920|0.0|0.0|0.0|-4
1773313829.5923262|0.0|49920|0.0|0.44|4.393771227903101|-4
1773313829.6924703|0.0|49920|0.0|0.59|1.4978408942111963|-4
1773313829.7926002|0.0|49920|0.0|0.0|-5.892349211262575|-4
1773313829.892707|0.0|49920|0.0|0.02|0.19978631939201533|-3
1773313829.9928427|0.0|49920|0.0|0.29|2.696344705582632|-4
1773313830.0929708|0.0|49920|0.0|0.27|-0.19974398049375153|-4
1773313830.1931014|0.0|49920|0.0|0.0|-2.6964795298801367|-4
1773313830.2932267|0.0|49920|0.0|0.47|4.694117669470135|-4
1773313830.3933563|0.0|49920|0.0|0.69|2.197152395148271|-4
1773313830.49346|0.0|49920|0.0|0.33|-3.596273659390518|-4
1773313830.59362|0.0|49920|0.0|0.58|2.496003351567|-4
1773313830.6938193|0.0|49920|0.0|0.82|2.3952281650192973|-4
1773313830.7939596|0.0|49920|0.0|0.88|0.5991591808941982|-4
1773313830.8941133|0.0|49920|0.0|0.86|-0.19969310242218669|-4
1773313830.9942338|0.0|49920|0.0|0.87|0.09987960070105929|-4
1773313831.0943568|0.0|49920|0.0|0.89|0.19975444461907024|-4
1773313831.1944857|0.0|49920|0.0|0.91|0.19974255365251428|-4
1773313831.294636|0.0|49920|0.0|0.91|0.0|-4
1773313831.394769|0.0|49920|0.0|0.72|-1.8974774517367168|-4
1773313831.4948766|0.0|49920|0.0|0.44|-2.7969884872416535|-4
1773313831.594971|0.0|49920|0.0|0.12|-3.196984655547775|-4
1773313831.6950808|0.0|49920|0.0|0.0|-1.1986836583780076|-4
1773313831.7952175|0.0|49920|0.0|0.0|0.0|-3
1773313831.8953395|0.0|49920|0.0|0.0|0.0|-4
1773313831.9954693|0.0|49920|0.0|0.0|0.0|-4
1773313832.0956151|0.0|49920|0.0|0.0|0.0|-4
1773313832.1957643|0.0|49920|0.0|0.0|0.0|-4
1773313832.2959073|0.0|49920|0.0|0.0|0.0|-4
1773313832.396037|0.0|49920|0.0|0.0|0.0|-4
1773313832.4961643|0.0|49920|0.0|0.0|0.0|-4
1773313832.596363|0.0|49920|0.0|0.0|0.0|-4
1773313832.6965537|0.0|49920|0.0|0.37|3.6929597601313566|-4
1773313832.7966979|0.0|49920|0.0|1.0|6.290931755687026|-3
1773313832.8968263|0.0|49920|0.0|1.0|0.0|-4
1773313832.9969532|0.0|49920|0.0|1.0|0.0|-4
1773313833.097045|0.0|49920|0.0|1.0|0.0|-4
1773313833.197161|0.0|49920|0.0|1.0|0.0|-4
1773313833.2972994|0.0|49920|0.0|1.0|0.0|-4
1773313833.3974428|0.0|49920|0.0|1.0|0.0|-4
1773313833.4975622|0.0|49920|0.0|1.0|0.0|-4
1773313833.5976954|0.0|49920|0.0|1.0|0.0|-4
1773313833.6978228|0.0|49920|0.0|1.0|0.0|-4
1773313833.7979417|0.0|49920|0.0|1.0|0.0|-4
1773313833.8980913|0.0|49920|0.0|1.0|0.0|-4
1773313833.9982262|0.0|49920|0.0|1.0|0.0|-4
1773313834.0984263|0.0|49920|0.0|1.0|0.0|-4
1773313834.198563|0.0|49920|0.0|1.0|0.0|-4
1773313834.2987323|0.0|49920|0.0|1.0|0.0|-4
1773313834.3989103|0.0|49920|0.0|0.0|-9.98223129776261|-4
1773313834.4990697|0.0|49920|0.0|0.0|0.0|-3
1773313834.599251|0.0|49920|0.0|0.0|0.0|-4
1773313834.699421|0.0|49920|0.0|0.0|0.0|-4
1773313834.7995663|0.0|49920|0.0|0.0|0.0|-3
1773313834.8997371|0.0|49920|0.0|0.0|0.0|-4
1773313834.999837|0.0|49920|0.0|0.0|0.0|-4
1773313835.1000125|0.0|49920|0.0|0.0|0.0|-4
1773313835.2002122|0.0|49920|0.0|0.0|0.0|-4
1773313835.3003924|0.0|49920|0.0|0.0|0.0|-4
1773313835.4005723|0.0|49920|0.0|0.0|0.0|-3
1773313835.5008066|0.0|49920|0.0|0.0|0.0|-4
1773313835.6009722|0.0|49920|0.0|0.0|0.0|-4
1773313835.7011356|0.0|49920|0.0|0.0|0.0|-4
1773313835.8013012|0.0|49920|0.0|0.0|0.0|-4
1773313835.9014685|0.0|49920|0.0|0.0|0.0|-4
